geo,NUTS_NAME,CNTR_CODE,year,dominant_class,dominant_koppen,pct_Dfb,pct_Dfc,pct_ET,pct_Cfb,pct_BSk,pct_EF,pct_BSh,pct_Csa,pct_Csb,pct_Dsb,pct_Cfa,pct_Dsc,pct_BWk,pct_Dfa,pct_Af,pct_Am,pct_Aw,pct_Cwa,pct_Cwb,pct_Dsa,pct_Cfc,pct_BWh,pct_Csc
ITI3,Marche,IT,2006,14,Cfa,0.02102874200808431,0.0033757957408437076,0.008303627879486209,0.08755401270027102,0.004881754710529561,0.005803699184523546,0.006015934765432408,0.0,0.0041544247663987816,0.0029890603928218818,0.9013079530292515,0.0,0.0013580116132850737,0.002747608581356477,0.010060652653584697,0.007169582486309879,0.0024977294526646594,,,0.0006752885789788094,0.0017326328304035365,0.0,0.0018339305735787098
ITI3,Marche,IT,2007,14,Cfa,0.01367915953259703,0.0,0.006143712495569257,0.07077141996369377,0.0,0.0030618985816088466,0.0,0.0,0.0,0.0,0.9068790398087774,0.0,0.002076814930789492,0.0019173665507237177,0.005005342078943422,0.0,0.0020386358668353713,,,0.0,0.0,0.0,0.0
ITI3,Marche,IT,2008,14,Cfa,0.009472089813273693,0.0,0.00031153442166727274,0.05823122922348942,0.0,0.0,0.0,0.0,0.0,0.0,0.9135738670702118,0.0,0.0,0.0,0.0014747283121340138,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI3,Marche,IT,2009,14,Cfa,0.00789707250472244,0.0,0.0,0.04778390737383037,0.0,0.0,0.0,0.0,0.0,0.0,0.9265622269536301,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI3,Marche,IT,2010,14,Cfa,0.006084225924576525,0.0,0.0,0.028306233105321873,0.0,0.0,0.0,0.0,0.0,0.0,0.9380419670936099,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI3,Marche,IT,2011,14,Cfa,0.0018728717334069271,0.0,0.0,0.019377417103362403,0.0,0.0,0.0,0.0,0.0,0.0,0.9538636917300687,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI3,Marche,IT,2012,14,Cfa,0.007113153176095321,0.003058162541769054,0.0,0.0018051764265280728,0.0,0.0,0.003034725037039312,0.0,0.0,0.0,0.970578626971953,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI3,Marche,IT,2013,14,Cfa,0.00863023191623298,0.0062715172663326945,0.0,0.0,0.005210594345752912,0.005149568244752802,0.007183790904791351,0.0,0.002987798451469045,0.00185181425356569,0.9906057777888668,0.0,0.0018328367414451334,0.0,0.0,0.0,0.0,,,0.002022750740435796,0.0,0.0,0.0
ITI3,Marche,IT,2014,14,Cfa,0.006375822837496001,0.010777383137196606,0.005936912974243818,0.0,0.011877114266204882,0.010543860814221713,0.01100550021201431,0.0,0.0049706423771629215,0.005764632419047944,1.0,0.0,0.010573016907109926,0.0,0.0023788684656719477,0.0,0.006457980448033397,,,0.006089949261345184,0.0,0.005347871085329344,0.0
ITI3,Marche,IT,2015,14,Cfa,0.013083449433018191,0.011214105780568685,0.008947053777937416,0.0,0.013622464987774974,0.01668631032540358,0.013112154404601149,0.0,0.006693083205945222,0.009054451308107855,1.0,0.0,0.011480616546792239,0.0037493304568035823,0.0045984380912642685,0.00521959792244965,0.013029357458924001,,,0.007682140860139033,0.004798435929774997,0.010137525954178682,0.008739023438855362
ITI3,Marche,IT,2016,14,Cfa,0.013565580580334507,0.017514728526632283,0.012136932722088968,0.0,0.009154955553088005,0.01683782535370272,0.010626309725101986,0.008368769095109679,0.009970222389235504,0.007309247905389309,1.0,0.0,0.01599027813146442,0.0054778919778589365,0.012947733855263937,0.008573978188174881,0.011718707131967952,,,0.00754076946088896,0.0062962444546471345,0.010770463255948274,0.009509895063949173
ITI3,Marche,IT,2017,14,Cfa,0.010595185439847705,0.01543833381667807,0.013042691906898303,0.0,0.004651154214004414,0.015069313011049707,0.008894726383347146,0.006342143911761914,0.010217359497634861,0.014610464696830928,1.0,0.000650916271307438,0.007165851132121136,0.006259531293242684,0.01171621865869472,0.0054141702034363115,0.013890610871311163,,,0.011372386377569581,0.0031924661431897254,0.008383405756189044,0.010752687802180402
ITI3,Marche,IT,2018,14,Cfa,0.0027149874295571046,0.012408937484049299,0.01107711495034596,0.0,0.0018952047229942263,0.009797551600963515,0.002499933866774084,0.0029239157149408487,0.012097020049738137,0.011660902475208535,1.0,0.00010461897417562722,0.003571234987422581,0.0,0.005034739485281461,0.0,0.011988612904758299,,,0.005305305631630559,0.003926592375132084,0.0,0.004772702302988692
ITI3,Marche,IT,2019,14,Cfa,0.0,0.011301198325254884,0.007399595606358514,0.0,0.0016953387234979545,0.004690076262414512,0.0,0.0,0.006541484179561739,0.0049203313589715365,1.0,0.004017713167926741,0.0015516054578435478,0.0,0.006270597414768871,0.001492991248201961,0.008670353062778857,,,0.0006305084099761068,0.0,0.0,0.0
ITI3,Marche,IT,2020,14,Cfa,0.0,0.007066625431140944,0.00622207952304369,0.0,0.00349753746381918,0.0,0.0,0.0,0.0,0.0022394732339662735,1.0,0.0,0.0,0.0,0.0002510122324831726,0.0,0.006082020864627696,,,0.0,0.0,0.0,0.0
ITI3,Marche,IT,2021,14,Cfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001876291075501386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI3,Marche,IT,2022,14,Cfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI3,Marche,IT,2023,14,Cfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI3,Marche,IT,2024,14,Cfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00029984030309445665,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI3,Marche,IT,2025,14,Cfa,0.0,0.0,0.0014985334193993336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00252582169238264,,,9.605750901123863e-05,0.0017495291853445562,0.0,0.0
ITI4,Lazio,IT,2000,8,Csa,0.024604883133111495,0.0015214007316958897,9.04268570829587e-06,0.11011460179078698,0.005264294146808109,0.0,0.0,0.7542094279250325,0.05170800674547861,0.0,0.05145669306013015,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI4,Lazio,IT,2001,8,Csa,0.030845455434605273,0.009384079619107975,0.003797916687127927,0.11227233180927862,0.011596040852512191,0.0009761792123649019,0.00042349941106487564,0.7633407117872225,0.056062908856643306,0.003495942232035973,0.05568153151188132,0.005444505759266326,0.004067391368863013,0.010065606685388546,0.007368483145329402,0.005254827688552476,0.005374522541900037,,,0.001964715713305953,0.013026616449502667,0.0009743022303285178,0.0
ITI4,Lazio,IT,2002,8,Csa,0.035041468053419164,0.011077181024171785,0.010881752988564267,0.10321627756970674,0.00982939652794582,0.005984598759820738,0.009404171844184827,0.7798102902763966,0.05420520073927937,0.0038930369589254997,0.056639714369383906,0.004713935221153079,0.004658857372091689,0.01319262873661867,0.011841858665703071,0.011085042094866583,0.007468651686164247,,,0.0029948358365214306,0.010873851091924484,0.0042397744266627,0.007210305116829402
ITI4,Lazio,IT,2003,8,Csa,0.03484061447080042,0.01710147415561588,0.015187004240769424,0.09274466620427689,0.015908881491256514,0.012036376375160585,0.013378265020819003,0.7884777576470382,0.05857137595385028,0.0009357900723621082,0.057249102575255006,0.010583096484900311,0.007761151988661884,0.011290641096931502,0.007775210852588371,0.010410588383332128,0.009362544151939758,,,0.00613758683230832,0.011992900484078748,0.00829318800031655,0.00843088820459003
ITI4,Lazio,IT,2004,8,Csa,0.026389194962098003,0.016632726628606233,0.012385984036481314,0.09223114751702272,0.015249867080850623,0.010434813555856924,0.012387325601368758,0.7974717044951056,0.04817540083276105,0.0038112591483292334,0.05481916520668427,0.006054728413775914,0.009613451991762835,0.012156887097491293,0.00674868402881642,0.016785398366028118,0.008491873350178722,,,0.007027620812641552,0.008707256202025705,0.011722949765126148,0.004944179319092871
ITI4,Lazio,IT,2005,8,Csa,0.024403238825324053,0.011777848843749333,0.00899994997676305,0.08621944192444515,0.009535843626149955,0.00974371117457454,0.013155798093994104,0.8007106615990107,0.04863347235455324,0.00516473362802734,0.05430909454494531,0.006678933567818101,0.009104947190478439,0.006725957036306031,0.0053026231672183574,0.01472928928225793,0.0036101011639554353,,,0.0005282383111993288,0.01032835707352794,0.010404904743473489,0.001672093139742886
ITI4,Lazio,IT,2006,8,Csa,0.02024951798340246,0.009171684817461669,0.0067396883668259955,0.06619402546725972,0.002393686627919376,0.0032955345954982637,5.079528826144094e-05,0.8028518267885593,0.04383942789202292,0.0028719852327374353,0.054532976001968596,0.0014655493279818344,0.008679697575657092,0.002969999961743807,0.0,0.007341898995310073,0.0,,,0.0,0.00490053326189562,0.006657496511052157,0.0
ITI4,Lazio,IT,2007,8,Csa,0.01737993390999728,0.002906117419043853,0.0,0.06235397369566113,0.0,0.0,0.0,0.8125415868199838,0.038291195132416106,0.0,0.049059704622124924,0.0,0.003900244983702176,0.0,0.0,0.0,0.0,,,0.0,0.0033153282057865564,0.0,0.0
ITI4,Lazio,IT,2008,8,Csa,0.010567760516885238,0.000270689710088666,0.0,0.04926716704986938,0.0,0.0,0.0,0.8224622048573714,0.030640247694927347,0.0,0.041776981658713346,0.0,5.8612271084453917e-05,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI4,Lazio,IT,2009,8,Csa,0.006127491296136558,0.0,0.0,0.03744097250446993,0.0,0.0,0.0,0.8294913272647991,0.02769134183522772,0.0,0.04075314063051565,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI4,Lazio,IT,2010,8,Csa,0.006068281988685546,0.0,0.0,0.027423264816251073,0.0,0.0,0.0,0.839273228594067,0.01970058557254677,0.0,0.04469705911953757,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI4,Lazio,IT,2011,8,Csa,0.008847479327490552,0.0,0.0,0.018316460434722407,0.0,0.0,0.0,0.8510306746303545,0.019630713710189096,0.0,0.04608081224404118,0.0,0.0,0.0,0.0,0.0011229654154206493,0.00011287177493106947,,,0.0,0.0,0.0,0.0
ITI4,Lazio,IT,2012,8,Csa,0.009081449528783035,0.0,0.0,0.017703118581462375,0.0036128103884144535,0.0,0.0,0.8713318895900234,0.019474681668171904,0.0,0.051168092449626085,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI4,Lazio,IT,2013,8,Csa,0.012543337687856444,0.0,0.00290304061047542,0.014867953246216849,0.00508244387014954,0.0,0.0,0.8861403517389123,0.021752002402054393,0.0007881343345197768,0.05474505746463048,0.0,0.0,0.0,0.0011322132852520962,0.0,0.0031423612349427313,,,0.00150664881445775,0.0016494763910053156,0.006051841336939687,0.0
ITI4,Lazio,IT,2014,8,Csa,0.01888341163079359,0.0016383853653116663,0.0007343294969752142,0.014510178341098542,0.006745676724520214,0.002148894717961504,0.010865336052650408,0.8983246716885495,0.01984026364447915,0.00761617365102075,0.05700448491973432,0.0007433974464329221,0.004866514575438247,0.005207578155363438,0.004961201591543104,0.00902089747189984,0.007872663662439761,,,0.005914679880444995,0.00705116385480085,0.009427824966001367,0.005088444935493989
ITI4,Lazio,IT,2015,8,Csa,0.022674673223328508,0.0058264102303488535,0.0036459966899719636,0.011526308040018042,0.00906852948774773,0.011865573708324088,0.009867091557360281,0.9175023481550668,0.023698191245915833,0.010313291946299619,0.06098414595733336,0.008582373655768229,0.007643701567768321,0.013804816863586922,0.007548738052615156,0.006954262506419923,0.010425149503791954,,,0.010705692719215084,0.008847367684190127,0.007933644955510672,0.013426035710249586
ITI4,Lazio,IT,2016,8,Csa,0.02296587804805248,0.008697961973463429,0.003152260259402911,0.0063044399478090814,0.0038636934845577304,0.012223652657075014,0.005121124325113804,0.9340533389787411,0.022680401906357072,0.01063923159225942,0.06441280193559663,0.005900501808736743,0.00853944221555714,0.01664052724746074,0.007453483370993453,0.009155818045727359,0.016038221024106552,,,0.010515763733403469,0.008427328527401457,0.010694031298979107,0.015850429486918574
ITI4,Lazio,IT,2017,8,Csa,0.01987554761034366,0.005467200665185969,0.002148985390354824,0.0,0.00861632022712582,0.016460055627565924,0.011477766757845849,0.9455252494709653,0.020140491625147385,0.011273646604364146,0.06483141393617903,0.006987559432568274,0.004166591994658521,0.016532247657750684,0.005170326319521077,0.01591664761489433,0.01328462867928857,,,0.007617091769968725,0.010042274633879245,0.00960982665588893,0.0096097976952869
ITI4,Lazio,IT,2018,8,Csa,0.01358222683612885,0.0012295458108402754,0.002570527674302224,0.0,0.0016931073152643313,0.009386981883218088,0.01398773281617827,0.9547835538603483,0.012830551460004686,0.005527768508760751,0.06214945921658109,0.0026584741376933048,0.003851185182296899,0.008647288911478772,0.006328555443772879,0.013598392727470165,0.005017393035631253,,,0.0,0.004572194733472159,0.003453696302985782,0.00604581771011729
ITI4,Lazio,IT,2019,8,Csa,0.012944245545849602,0.0,0.0,0.0,0.0,0.007210034374321073,0.003490925784697729,0.9660718992012284,0.005533809592472288,0.0,0.06436552787682955,0.0,0.0,0.00477729644264932,0.0,0.008790634192053432,0.0,,,0.0,0.0,0.0009828849169888024,0.0
ITI4,Lazio,IT,2020,8,Csa,0.008683750774681007,0.0,0.0,0.0,0.0,0.0024045731688570227,0.0,0.976648190854246,0.0,0.0004666608403350531,0.06191844026244091,0.0,0.0,0.0,0.0006449848341390438,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI4,Lazio,IT,2021,8,Csa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868833725867141,0.0,0.0,0.0543171537094179,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI4,Lazio,IT,2022,8,Csa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976631785259459,0.0,0.0,0.050488219280901296,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI4,Lazio,IT,2023,8,Csa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05209075781254874,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI4,Lazio,IT,2024,8,Csa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05125598375392115,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
ITI4,Lazio,IT,2025,8,Csa,0.0,0.0019556820311604642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.053709364189984794,0.0,0.0,0.0,0.0,0.00012156869267537177,0.0,,,0.0,0.0,0.0,0.0
LI00,Liechtenstein,LI,2000,15,Cfb,0.20977245032017616,0.3303655472139615,0.013670861135467827,0.44956885483062503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
LI00,Liechtenstein,LI,2001,15,Cfb,0.19961767343893727,0.33631102307930505,0.021008736833907735,0.463488029587282,0.009187624803014986,0.004057235688069822,0.005923257551261107,0.004592991016091978,0.0017153649088648294,0.004596509770523793,0.007106789755290131,0.002121030122195253,0.0073110399647866794,0.009150622934369055,0.0011402501219131764,0.006748988453859059,0.002101462489642142,,,0.004352010253539661,0.0009860572468207906,0.004869000535282334,0.0
LI00,Liechtenstein,LI,2002,15,Cfb,0.1908295279435194,0.33711493608653065,0.018833333609431378,0.48071628132351096,0.0124463213041781,0.011024281439576148,0.010581970958921032,0.009661434190526678,0.006512823553346615,0.006271231227721805,0.011220801330171061,0.0021954807167231406,0.013783788560721972,0.01585864429263445,0.00957896989049346,0.011107318921720033,0.005228257826912655,,,0.008139518612146198,0.004266955474780753,0.00877737030738513,0.0030835700941727363
LI00,Liechtenstein,LI,2003,15,Cfb,0.18582267185190052,0.340642636086219,0.01726842827833761,0.4938106426773852,0.010636691788258929,0.010368556846280106,0.009959702396521997,0.013167932369310102,0.0020391968749146564,0.006510351769111418,0.010037782378866853,0.010224069504132547,0.01101749509745846,0.019618142203087878,0.017262908869132565,0.013146018731928253,0.010170288242362036,,,0.0076356946517945785,0.0033988305948475135,0.01005455837722553,0.007221687694458859
LI00,Liechtenstein,LI,2004,15,Cfb,0.17499015153172293,0.34981709545178574,0.013912794619708143,0.5008976655939198,0.01649323580665218,0.009007122467510571,0.010220355711317226,0.013223801422147963,0.0006388804126866796,0.005751293754451639,0.013093694087767026,0.012434542765395306,0.007594048072351979,0.0159156105227759,0.016814290319084355,0.015417139223809296,0.012031489529145494,,,0.010915405758481149,0.0053990599262226146,0.013074159649381937,0.00893500317985723
LI00,Liechtenstein,LI,2005,15,Cfb,0.16415507561095505,0.3445986045981628,0.012268201824098242,0.505459682795718,0.014583954029824472,0.009973197633834403,0.011529745645195526,0.011785320413224335,0.0011909397370224086,0.0007429830394067661,0.013817197815888645,0.005399032551021199,0.00834735787541302,0.0065216697927361865,0.009733996118383628,0.017144911408446106,0.008969342187335368,,,0.0005074021813023183,0.0026633905267745743,0.006818882037284028,0.014474593885986887
LI00,Liechtenstein,LI,2006,15,Cfb,0.14893157960694398,0.3439698269114116,0.01180544056494336,0.5137765364872429,0.011382633728903805,0.0064783641455215795,0.005205924275990567,0.004217606239347026,0.0,0.0,0.007380839276830977,0.0,0.006604799713840708,0.00031870853554601206,0.0013825252513170365,0.012290727181161278,0.0058761643976146735,,,0.0,0.004254121234614834,0.005503232758922504,0.00959593366512957
LI00,Liechtenstein,LI,2007,15,Cfb,0.1375717665395036,0.3354091120670568,0.003298060707490215,0.5212887616340742,0.004636201640160179,0.0,0.00446564116374723,0.0,0.0,0.0,0.0033156474215855518,0.0,0.004708919475302218,0.0,0.0,0.00626106999322903,0.0,,,0.0,0.001764829243974017,0.0031196370011732956,0.004512136853329768
LI00,Liechtenstein,LI,2008,15,Cfb,0.11838853424025843,0.332590456611084,0.0,0.5303035005234322,0.003554639295587347,0.0,0.0,0.0,0.0,0.0,0.0038998693186511535,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
LI00,Liechtenstein,LI,2009,15,Cfb,0.11109884515554337,0.3332723051315836,0.0,0.5417750766007488,0.0,0.0,0.0,0.0,0.0,0.0,0.00026677052751888745,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
LI00,Liechtenstein,LI,2010,15,Cfb,0.10058227246743369,0.333076070067619,0.0,0.5494271867867029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
LI00,Liechtenstein,LI,2011,15,Cfb,0.09723988111269034,0.3403833096349649,0.0,0.571760980235574,0.0,0.0,0.0,0.0,0.0,0.0,0.002571516923259654,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0028433477272912996,0.0
LI00,Liechtenstein,LI,2012,15,Cfb,0.08841366887199475,0.3461749207955967,0.0,0.5861160423348238,0.0,0.0,0.0,0.0003618421995733147,0.0,0.0,0.0011445988216268925,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006471631907769091,0.0,0.0046766428312419684,0.0004488355415310603
LI00,Liechtenstein,LI,2013,15,Cfb,0.07916062347373663,0.3535247989773717,0.0,0.5980620125035722,0.0016668853870325183,0.0013227687508977732,0.0,0.006784740632096143,0.006704238425283932,0.0020013893152136344,0.002940538818226234,0.002095392236766141,0.0,0.0,0.0,0.00652741716065875,0.0025288795514905463,,,0.0006819631105511392,0.0,0.0038788821060748704,0.002803638237413257
LI00,Liechtenstein,LI,2014,15,Cfb,0.07416946830571358,0.35639018565948144,0.0,0.6122784859072263,0.0,0.010967476433694756,0.006067797437610575,0.008336756530761595,0.004588492906291953,0.005568854759670476,0.005166592553162772,0.008607327382393656,0.0032995485759648277,0.003787465516608037,0.003824423049678158,0.007067358729781396,0.006136278494358705,,,0.0003545996138986365,0.0026896219266491937,0.008579429146476403,0.003844024030034672
LI00,Liechtenstein,LI,2015,15,Cfb,0.06571783264756005,0.36520584338062745,0.0,0.6294318289590053,0.004449767009210002,0.016348532239186822,0.01302127877910354,0.01768154301234353,0.004760181550056359,0.009209494443214202,0.011618638372361557,0.016032406722363668,0.00803816343643244,0.005109953534326887,0.012408932559896692,0.010054453956567651,0.011246264451722113,,,0.008218723872256762,0.002211236243323124,0.010392174367133362,0.001444041852006906
LI00,Liechtenstein,LI,2016,15,Cfb,0.05197633910912178,0.36518736442752314,0.0,0.6435002455440293,0.0028358937559618495,0.01997611961805785,0.019028220541020602,0.02011565217629,0.008190096958492524,0.009397513900251007,0.015158332902176563,0.012427003287718494,0.005004993137163729,0.007723932407356455,0.019954179874878387,0.006328474131424105,0.011092630623821518,,,0.008667727430069137,0.005548583844903327,0.0070642638588272,0.006565801147958824
LI00,Liechtenstein,LI,2017,15,Cfb,0.04698254691901892,0.36457429818355885,0.0,0.6539773516122749,0.004577502445553374,0.02053312839974037,0.012994584131952435,0.012407576324185102,0.011012772865730132,0.008823598983760318,0.010251986006671775,0.005169935547798245,0.0040122041606820745,0.007098878522766936,0.016624002584466703,0.009195340424726056,0.012488236810980682,,,0.010705731972079356,0.009665178307224642,0.01113786984760287,0.012381088502608066
LI00,Liechtenstein,LI,2018,15,Cfb,0.034506867737570564,0.36493311629775305,0.0,0.658994222198767,0.007417061341946696,0.010713029919656749,0.010674210991852928,0.006180485417036556,0.005525943428810006,0.0033166532568013277,0.008161761287168862,0.0,0.001976590436345905,0.005100174841570611,0.010068147341531532,0.007415518146789836,0.011841231359430451,,,0.00796266197774192,0.011739163179438687,0.010850483851560976,0.009190168054107172
LI00,Liechtenstein,LI,2019,15,Cfb,0.022000563185796563,0.36321350804788793,0.0,0.6633648373688448,0.001144961099190571,0.007461483341893473,0.008249043809986976,0.004476745134007792,0.0,0.007490423375929306,0.003946663846604682,0.0,0.0,0.0,0.00658474692128278,0.004526678465788766,0.009881673603634927,,,0.004688321442894411,0.0017627751732979587,0.0013206564732911154,0.004501445261134494
LI00,Liechtenstein,LI,2020,15,Cfb,0.005832373355668783,0.36009768595950126,0.0,0.6699764461203215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003125385214779048,,,0.0,0.0,0.0,0.0
LI00,Liechtenstein,LI,2021,15,Cfb,0.0,0.3586025553927863,0.0,0.6809204210554103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
LI00,Liechtenstein,LI,2022,15,Cfb,0.0,0.3572742663334494,0.0,0.6902332080772409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
LI00,Liechtenstein,LI,2023,15,Cfb,0.0,0.35636749151920516,0.0,0.7065368818441182,0.0,0.0,0.0,0.0006091502455925508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
LI00,Liechtenstein,LI,2024,15,Cfb,0.0,0.36096887138611433,0.0,0.7207452360760161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
LI00,Liechtenstein,LI,2025,15,Cfb,0.0,0.36602056420029894,0.0,0.7373994771569875,0.0,0.0,0.0,0.0054827701190835335,0.0,0.0,0.0,0.0022369560601166417,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0009527459308962339
LT01,Sostinės regionas,LT,2000,26,Dfb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
LT01,Sostinės regionas,LT,2001,26,Dfb,1.0,0.00404433100659018,0.007533668868096043,0.004896263043969127,0.0036687380842907193,0.00011608170122808393,0.004530122773421292,0.005054523231191269,0.006494312034971203,0.005549537135521611,0.005936844147083124,0.0017636288207423497,0.005257852799165359,0.00920806645400006,0.00879048803048536,0.006315929845680719,0.006306483870256282,,,0.008827748669227118,0.0037484240673413844,0.0,0.005723252568473079
LT01,Sostinės regionas,LT,2002,26,Dfb,1.0,0.004849500316996179,0.008907155956616218,0.008705020957943113,0.008246569148405923,0.0018288909269883616,0.008735648005374332,0.015132850849263631,0.011023874480821233,0.012216390245819844,0.012618650158786621,0.003921597221100807,0.007001561544042106,0.009184502474207918,0.011275386239887948,0.009871958622799106,0.011201634776399577,,,0.010799991897201808,0.00456853155383773,0.005228318198154986,0.009136428024041982
LT01,Sostinės regionas,LT,2003,26,Dfb,1.0,0.007570017871384694,0.011354768905421414,0.012591538672655982,0.014123232028777355,0.005910174703132048,0.010260494330552686,0.01718270040734219,0.012101862400195836,0.01485016029503241,0.01515949078870918,0.012566781306398173,0.010189286083581028,0.009101371051910776,0.012213717931378081,0.014307466825590628,0.013069135981576345,,,0.016814921693278813,0.007612960905141231,0.009878290042163855,0.01282241927337658
LT01,Sostinės regionas,LT,2004,26,Dfb,1.0,0.006073313418934701,0.0050167167906032826,0.006077293209332419,0.015229821123861946,0.010708802150284222,0.010520893563975139,0.016855854854691675,0.012466281007896037,0.018259945372867965,0.007371623225946691,0.01311196083938558,0.016607513696724707,0.011016136212738014,0.012546845439204366,0.010189462057607741,0.016883223591704986,,,0.01862574353866776,0.00913682141549557,0.016446880563834088,0.007650456430700295
LT01,Sostinės regionas,LT,2005,26,Dfb,1.0,0.009307414957463867,0.00025482996028157977,0.0016601645029955675,0.007980607735604758,0.006200303547976509,0.0076744701135123645,0.009090150912106354,0.008048690673662161,0.009249920543860445,0.007731503805174487,0.010963626030838954,0.012639060029301923,0.013002116282347962,0.013185424899066274,0.00523862313404815,0.013266165446522177,,,0.010036310947838824,0.005117677468385825,0.010332953895867556,0.009406766803875876
LT01,Sostinės regionas,LT,2006,26,Dfb,1.0,0.0003621677567527842,0.0025026395274797336,0.0,0.003712230559067515,0.002051121925465922,0.0042147188887272456,0.0008785834381532028,0.005515064416943705,0.00013757058495938177,0.0006590137620327316,0.005019498183862825,0.005284718192820191,0.008755998272507073,0.005414723509354702,0.0027631575506098646,0.007357217206012608,,,0.0015317107747375397,0.002805853163794261,0.009094586254219165,0.00036295236178036146
LT01,Sostinės regionas,LT,2007,26,Dfb,0.994241744972065,0.0,0.00021174813006139513,0.0,0.0,0.0,0.0014872499449110903,0.00033885902183075417,0.0032128240970447034,0.0,0.00287038857580203,0.0005840612067023691,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.004661650483814613,0.0
LT01,Sostinės regionas,LT,2008,26,Dfb,0.9897845607893891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
LT01,Sostinės regionas,LT,2009,26,Dfb,0.9877395344710509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
LT01,Sostinės regionas,LT,2010,26,Dfb,0.9861381351910895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
