geo,year,gdp,pop,employment_rate,NUTS_NAME,CNTR_CODE,dominant_class,dominant_koppen,pct_Dfb,pct_Dfc,pct_ET,pct_Cfb,pct_BSk,pct_EF,pct_BSh,pct_Csa,pct_Csb,pct_Dsb,pct_Cfa,pct_Dsc,pct_BWk,pct_Dfa,pct_Af,pct_Am,pct_Aw,pct_Dsa,pct_Cfc,pct_BWh,pct_Csc,nights_spent
HU31,2011,6000.0,1194697.0,53.3,Észak-Magyarország,HU,26.0,Dfb,0.3512848130450761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6258802100469082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522431.0
HU32,2011,6700.0,1481922.0,55.1,Észak-Alföld,HU,25.0,Dfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005107643150316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687804.0
HU33,2011,6900.0,1308470.0,59.2,Dél-Alföld,HU,14.0,Cfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001818797073243,0.0,1.0,0.0,0.0,0.6778559673898568,0.0,0.0,0.0,0.0,0.0,0.0,0.000647771772796,1153703.0
ITC1,2011,28900.0,4410887.0,68.3,Piemonte,IT,14.0,Cfa,0.1263103532300277,0.1185506666145221,0.0294607243521748,0.0402876258901249,0.0,0.0014981636647191,0.0,0.1620152342839013,0.004421357919326,0.0,0.4515657149957188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020182068420078,0.0,0.0,12845074.0
ITC2,2011,38000.0,127153.0,71.1,Valle d’Aosta/Vallée d’Aoste,IT,29.0,ET,0.1907304403379863,0.4101768279101306,0.2714338485129668,0.0604194898418302,0.0,0.0,0.0,0.0,0.0,0.0,0.0017057460891257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3126165.0
ITC3,2011,29600.0,1592593.0,67.1,Liguria,IT,8.0,Csa,0.0,0.0,0.0,0.0965610530424118,0.0,0.0,0.0,0.6591585391188242,0.2163656295621644,0.0,0.0140413811966961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14060622.0
ITC4,2011,36600.0,9746113.0,68.9,Lombardia,IT,14.0,Cfa,0.0797792436644629,0.0994619513640345,0.0473500707866184,0.0800923426573679,0.0,0.0,0.0,0.0172989727688929,0.0,0.0,0.6296881324308373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33123562.0
ITF1,2011,24200.0,1329220.0,61.0,Abruzzo,IT,14.0,Cfa,0.0833900482959617,0.0202286775494887,0.0,0.0366610475027251,0.009573307782058,0.0,0.0010777442855381,0.1180619508401831,0.1894039620652396,0.0383112023985503,0.4176352798650425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7422437.0
ITF2,2011,21300.0,314816.0,54.4,Molise,IT,14.0,Cfa,0.0121185000047297,0.0,0.0,0.0,0.2224096271629612,0.0,0.0,0.171301191692129,0.1041811559820421,0.0,0.4869515014667494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680523.0
ITF3,2011,17700.0,5822827.0,43.1,Campania,IT,8.0,Csa,0.0001276630132477,0.0,0.0,0.0593794119490161,0.0020703391430085,0.0,0.0,0.7355448563884112,0.0,0.0,0.175854776916736,0.0,0.0,0.0010050985346937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19554988.0
ITF4,2011,17500.0,4101558.0,48.5,Puglia,IT,7.0,BSk,0.0,0.0,0.0,0.0,0.8049566661699532,0.0,0.0,0.2594393111780627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13505731.0
ITF5,2011,19900.0,580790.0,51.7,Basilicata,IT,7.0,BSk,0.0,0.0,0.0,0.0357516518696563,0.4681753848126538,0.0,0.0,0.3591145248345643,0.0734990737111561,0.0,0.0430939236597059,0.0,0.0018830717720268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012081636478355,1963474.0
ITF6,2011,16900.0,1972049.0,46.2,Calabria,IT,8.0,Csa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798437291985746,0.1624240237242717,0.0003623201822081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8548275.0
ITG1,2011,17400.0,5059482.0,46.3,Sicilia,IT,8.0,Csa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926287822789894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001901048982558,0.0,0.0,0.0,14057897.0
ITG2,2011,20100.0,1655833.0,55.4,Sardegna,IT,8.0,Csa,0.0,0.0,0.0,0.0,0.070793795538665,0.0,0.0,0.9466661363847096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11448683.0
ITH1,2011,40900.0,504406.0,75.9,Provincia Autonoma di Bolzano/Bozen,IT,27.0,Dfc,0.2689340776057334,0.4436868272568264,0.1587047450103517,0.0309225253149961,0.0,0.0,0.0019890306525031,0.0,0.0036017835407242,0.0,0.0387514180054442,0.0,0.0,0.0,0.0021683373567783,0.0,0.0,0.0,0.0,0.0,0.0,28872461.0
ITH2,2011,35800.0,525833.0,70.9,Provincia Autonoma di Trento,IT,26.0,Dfb,0.339464802539588,0.2945127414059882,0.0631076234475539,0.1495201500350755,0.0,0.0,0.0,0.0,0.0,0.0,0.1034260781339899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15287619.0
ITH3,2011,30300.0,4879606.0,69.3,Veneto,IT,14.0,Cfa,0.1065553951412444,0.0836075841769273,0.0015591971981677,0.054361588038586,0.0,0.0,0.0,0.0,0.0,0.0,0.7116941989893147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63401304.0
ITH4,2011,29100.0,1225361.0,68.2,Friuli-Venezia Giulia,IT,14.0,Cfa,0.2429027478723889,0.1101839396772481,0.0,0.0211466890045622,0.0,0.0,0.0,0.0,0.0,0.0,0.6060956258955524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8949565.0
ITH5,2011,32800.0,4371595.0,72.1,Emilia-Romagna,IT,14.0,Cfa,0.0,0.0,0.0,0.1212756714863007,0.0,0.0,0.0,0.0688811191401293,0.001108648388203,0.0,0.7499952887716512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38619332.0
ITI1,2011,29000.0,3726263.0,67.7,Toscana,IT,8.0,Csa,0.0,0.0,0.0,0.0057077294037928,0.0412582444993964,0.0,0.0,0.9804293065431164,0.0065492876112558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43684791.0
ITI2,2011,25200.0,889450.0,66.6,Umbria,IT,8.0,Csa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9479905459737458,0.0,0.0,0.0645901281973597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6037002.0
ITI3,2011,25900.0,1549616.0,66.9,Marche,IT,14.0,Cfa,0.0018728717334069,0.0,0.0,0.0193774171033624,0.0,0.0,0.0,0.0,0.0,0.0,0.9538636917300688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11024248.0
ITI4,2011,34300.0,5563046.0,63.2,Lazio,IT,8.0,Csa,0.0088474793274905,0.0,0.0,0.0183164604347224,0.0,0.0,0.0,0.8510306746303545,0.019630713710189,0.0,0.0460808122440411,0.0,0.0,0.0,0.0,0.0011229654154206,0.000112871774931,0.0,0.0,0.0,0.0,30680979.0
LU00,2011,85300.0,511840.0,70.1,Luxembourg,LU,15.0,Cfb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237724.0
LV00,2011,9200.0,2074605.0,66.3,Latvija,LV,26.0,Dfb,0.9889437321274028,0.0,0.0,0.0001968886553359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3294232.0
ME00,2011,5300.0,619850.0,50.7,Црна Гора,ME,26.0,Dfb,0.4665893051606681,0.0387662115897957,0.0,0.232506992569613,0.0,0.0,0.0,0.0744588815143389,0.0,0.0,0.1427864183364325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3170519.0
MK00,2011,3900.0,2057284.0,48.4,Северна Македонија,MK,26.0,Dfb,0.2800373735432815,0.0104348173224636,0.0,0.0,0.2258924276777116,0.0,0.0,0.026217869411971,0.0007900898018207,0.0171359676243089,0.4124417750757655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435015.0
MT00,2011,16900.0,414989.0,61.6,Malta,MT,8.0,Csa,0.0,0.0,0.0,0.0,0.0,0.0,9.502288950807152e-05,0.9968654556329676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020632786089166,7681557.0
NL11,2011,50200.0,579036.0,72.9,Groningen,NL,15.0,Cfb,0.0,0.0,0.0,0.9938104514919588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208300.0
NL12,2011,29300.0,647282.0,75.5,Friesland (NL),NL,15.0,Cfb,0.0,0.0,0.0,0.9921201514424592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4737900.0
NL13,2011,28100.0,491411.0,73.8,Drenthe,NL,15.0,Cfb,0.0,0.0,0.0,0.9889530072311494,0.0,0.0,0.0,0.0042027720388826,0.0023632569429116,0.0,0.0,0.0030847147995309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5225300.0
NL21,2011,32800.0,1134465.0,77.6,Overijssel,NL,15.0,Cfb,0.0,0.0,0.0,0.9946657452255148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5443000.0
NL22,2011,33500.0,2004671.0,77.2,Gelderland,NL,15.0,Cfb,0.0,0.0,0.0,0.9861225761449092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016949438045129,0.0,9499200.0
NL23,2011,30200.0,391967.0,77.6,Flevoland,NL,15.0,Cfb,0.0,0.0,0.0,0.9884068742507338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333300.0
NL32,2011,47500.0,2691477.0,77.3,Noord-Holland,NL,15.0,Cfb,0.0,0.0,0.0,0.9928340802066618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20324400.0
NL34,2011,31400.0,381530.0,74.8,Zeeland,NL,15.0,Cfb,0.0,0.0,0.0,0.9938273017629918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030438842997314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8029000.0
NL41,2011,38900.0,2454215.0,77.4,Noord-Brabant,NL,15.0,Cfb,0.0,0.0,0.0,0.988627081608446,0.0026815024381496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9063500.0
NL42,2011,33500.0,1122627.0,72.9,Limburg (NL),NL,15.0,Cfb,0.0,0.0,0.0,0.9916790492365068,0.0,0.0,0.0065766653076864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9788800.0
NO02,2011,40200.0,362696.0,76.8,Innlandet,NO,27.0,Dfc,0.1880962577449761,0.7368119386474052,0.0473722153165368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009426506207095,0.0,0.0,0.0,0.0,0.0,0.0,0.002118988559179,0.0,3941669.0
NO06,2011,48300.0,429928.0,78.6,Trøndelag,NO,27.0,Dfc,0.3593637196149557,0.5800306538182962,0.0,0.0424911675643419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034692635610492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2235709.0
NO07,2011,46200.0,468251.0,77.7,Nord-Norge,NO,27.0,Dfc,0.0195169182919277,0.9966841921718882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3096009.0
PL21,2011,8900.0,3293551.0,65.5,Małopolskie,PL,26.0,Dfb,0.9620699833615368,0.0275955384992528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014901882482702,0.0,0.0,0.0,0.0,0.0,0.000382961909589,0.0,0.0,0.0,0.0,0.0,8394103.0
PL22,2011,10700.0,4585758.0,62.1,Śląskie,PL,26.0,Dfb,0.9835698690185812,0.0006090173032562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039499697375176,0.0,0.0,0.0018313178841148,0.0,0.0,0.0,0.0,4584072.0
PL41,2011,10400.0,3422705.0,65.4,Wielkopolskie,PL,26.0,Dfb,0.8705181783843033,0.0,0.0,0.1096563757885673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012320.0
PL42,2011,8400.0,1697166.0,58.6,Zachodniopomorskie,PL,15.0,Cfb,0.0588605782633416,0.0,0.0,0.9214634287364984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9928007.0
PL43,2011,8300.0,1010700.0,62.5,Lubuskie,PL,15.0,Cfb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333716.0
PL51,2011,11400.0,2878103.0,62.1,Dolnośląskie,PL,26.0,Dfb,0.8827940898878525,0.0035836322655106,0.0,0.1023872087005318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4998693.0
PL52,2011,8400.0,972986.0,63.5,Opolskie,PL,26.0,Dfb,0.9912651895740404,0.0,0.0,4.194636720631848e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018971318962414,0.0,0.0,568663.0
PL61,2011,8200.0,2075129.0,62.1,Kujawsko-pomorskie,PL,26.0,Dfb,0.9931491868159544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2818779.0
PL62,2011,7300.0,1428620.0,59.8,Warmińsko-mazurskie,PL,26.0,Dfb,0.9860921668706228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470096.0
PL63,2011,9600.0,2245568.0,63.8,Pomorskie,PL,26.0,Dfb,0.8193709775657796,0.0,0.0,0.1675140162190332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5689466.0
PT11,2011,13500.0,3693585.0,67.9,Norte,PT,9.0,Csb,0.0,0.0,0.0,0.0,0.0115542495066313,0.0003719096909484,0.0,0.2391658369781488,0.7321913219642487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5479709.0
PT15,2011,16400.0,451304.0,69.0,Algarve,PT,8.0,Csa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9362534108922368,0.051290269554424,0.0,0.0,0.0,0.0,0.0007283439995935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15859200.0
PT20,2011,15100.0,246757.0,66.6,Região Autónoma dos Açores,PT,15.0,Cfb,0.0,0.0,0.0,0.2337289163861726,0.0,0.0,0.0,0.2086097368054691,0.439664088951026,0.0,0.0462312618888499,0.0,0.0,0.0,0.0,0.0,0.0,0.0013270483818332,0.0,0.0,0.0,1074471.0
PT30,2011,16700.0,267965.0,67.4,Região Autónoma da Madeira,PT,9.0,Csb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185767751595405,0.8697988203597389,0.0,0.0,0.0,0.0007694082648859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600355.0
RO11,2011,5900.0,2717532.0,64.9,Nord-Vest,RO,26.0,Dfb,0.7305441347772148,0.0458870529108482,0.0,0.0,0.0,0.0,0.0,0.0004113714895468,0.0,0.0,0.0427386460037685,0.0,0.0,0.150875449753062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083679.0
RO12,2011,6500.0,2522692.0,57.2,Centru,RO,26.0,Dfb,0.9324604581076896,0.0511895389061704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3311637.0
RO21,2011,4000.0,3703283.0,70.3,Nord-Est,RO,26.0,Dfb,0.4225663954577126,0.0203706917967865,0.0,0.0,0.0009148041255206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5289687459091618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556366.0
RO22,2011,5700.0,2802532.0,59.4,Sud-Est,RO,7.0,BSk,0.0,0.0006262488701501,0.0,0.0,0.546963564789008,0.0,0.0,0.0,6.448130104489379e-05,0.0,0.0303602147053421,0.0,0.0,0.3706970975733069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4050309.0
RO31,2011,6000.0,3253712.0,60.8,Sud-Muntenia,RO,25.0,Dfa,0.1050006068718105,0.0221390943800827,0.0,0.0,0.09346786466936,0.0,0.0,0.0,0.0,0.0,0.0235839620075224,0.0,0.0,0.7080064646299747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678760.0
RO32,2011,17200.0,2267419.0,68.0,Bucureşti-Ilfov,RO,25.0,Dfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129626.0
RO42,2011,7500.0,1913831.0,62.5,Vest,RO,14.0,Cfa,0.0,0.0232390826130144,0.0,0.0301676740130379,0.0,0.0,0.0,0.0,0.0,0.0,0.8265952690409437,0.0,0.0,0.0817820654583135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682795.0
SE11,2011,60400.0,2054343.0,82.4,Stockholm,SE,26.0,Dfb,0.9891744988145336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10405413.0
SE12,2011,37400.0,1569248.0,77.4,Östra Mellansverige,SE,26.0,Dfb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004359372678011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5242725.0
SE21,2011,37300.0,811611.0,80.3,Småland med öarna,SE,26.0,Dfb,0.7962117879522687,0.0,0.0,0.215128540333154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5063848.0
SE22,2011,37100.0,1396556.0,76.9,Sydsverige,SE,15.0,Cfb,0.0,0.0010447470717468,0.0,1.0,0.0,0.0020239004760376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006626688186835,0.0,0.0,0.0,0.0,5268621.0
SE23,2011,41700.0,1879781.0,79.8,Västsverige,SE,26.0,Dfb,0.8505472171727078,0.0,0.0,0.1445749437010914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10305701.0
SE31,2011,35000.0,826820.0,78.5,Norra Mellansverige,SE,26.0,Dfb,0.7874643244074677,0.1923399954242736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6093379.0
SE32,2011,38800.0,369316.0,78.1,Mellersta Norrland,SE,27.0,Dfc,0.0922911453712665,0.9147149824051756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2469280.0
SE33,2011,43400.0,507895.0,78.1,Övre Norrland,SE,27.0,Dfc,0.0075603999290808,0.9615924992130814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001040321593091,0.0,0.0,0.0,3573706.0
SI03,2011,14600.0,1098506.0,66.8,Vzhodna Slovenija,SI,15.0,Cfb,0.0038539691698219,0.004515525894174,0.0,0.6973626964220174,0.0004174080266782,0.0,0.0,0.0,0.0,0.0,0.2551672691900896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3917611.0
SI04,2011,21700.0,951683.0,70.2,Zahodna Slovenija,SI,26.0,Dfb,0.2565776813249363,0.0675949363022942,0.0,0.4224524031328338,0.0,0.0,0.0,0.0,0.0,0.0,0.2241599572449012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4942717.0
SK01,2011,33900.0,599931.0,75.3,Bratislavský kraj,SK,26.0,Dfb,0.3941073912787855,0.0,0.0,0.377766504295262,0.0,0.0,0.0,0.0,0.0,0.0,0.1870160716875724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738851.0
SK02,2011,12400.0,1838786.0,67.4,Západné Slovensko,SK,26.0,Dfb,0.482766784693199,0.0,0.0,0.0211324383099997,0.0,0.0,0.0,0.0,0.0,0.0,0.3603928838268421,0.0,0.0,0.0753358376068773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523691.0
SK03,2011,10300.0,1349286.0,63.1,Stredné Slovensko,SK,26.0,Dfb,0.9128847738766388,0.072739641445061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3539647.0
SK04,2011,8900.0,1604443.0,59.6,Východné Slovensko,SK,26.0,Dfb,0.95121576224455,0.0342647337033782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613448.0
AT11,2012,25400.0,285782.0,73.8,Burgenland,AT,26.0,Dfb,0.0714672717279593,0.0041964081023747,0.0,0.5363042729191663,0.0,0.0,0.0,0.0,0.0,0.0,0.3670772248445449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617668.0
AT12,2012,30800.0,1614455.0,76.1,Niederösterreich,AT,26.0,Dfb,0.5660008353098626,0.0171869170887811,0.0,0.4111811749592063,0.0,0.0,0.0009802803729417,0.0,0.0,0.0,0.0,0.0001069708781461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6085526.0
AT13,2012,46700.0,1717084.0,69.1,Wien,AT,15.0,Cfb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011885237365157,0.0,0.0,3.077128246031877e-05,0.0,0.0,0.0,0.0014010829264068,0.0,0.0,9.513949159969688e-05,0.0,12233335.0
AT21,2012,32100.0,556027.0,71.9,Kärnten,AT,26.0,Dfb,0.6716495269916707,0.2762239732504304,0.0327748747124819,0.0,0.0,0.0,0.0,0.0,0.0,0.0045123928920765,0.0,0.0,0.0,0.0,0.0,0.0,0.0013330901004752,0.0,0.0,0.0,0.0,10888704.0
AT22,2012,34200.0,1208696.0,73.4,Steiermark,AT,26.0,Dfb,0.7315765945232376,0.2923760998589239,0.0,1.1662118243662216e-05,0.0,0.0,0.0,0.0031423480460559,0.0011845281174189,0.0,0.0,0.0003709462442114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9463090.0
AT31,2012,38200.0,1413866.0,77.9,Oberösterreich,AT,26.0,Dfb,0.6822997071126923,0.0429581792492832,0.0,0.2823947488347965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004218390575566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6444340.0
AT32,2012,44200.0,529704.0,78.3,Salzburg,AT,26.0,Dfb,0.4714690913800726,0.4366164786743202,0.0642083243075105,0.0,0.0,0.0003926940141822,0.0,0.0,0.0034537280647602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20721553.0
AT33,2012,38500.0,711581.0,77.1,Tirol,AT,27.0,Dfc,0.3057114415812106,0.4600152192011824,0.1887159014166426,0.0017193472139649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043214510193804,0.0,0.0,0.0047990256187054,34684574.0
AT34,2012,38700.0,370926.0,76.9,Vorarlberg,AT,27.0,Dfc,0.2417810705130699,0.3831001800602226,0.0705331567386091,0.2805777047483117,0.0,0.0001784258289246,0.0,0.0,0.0013569805863231,0.0007724048302843,0.0,0.0012922385558797,0.0001793913569704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6401930.0
BE10,2012,63300.0,1151317.0,58.2,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE,15.0,Cfb,0.0026652007360496,0.0,0.0,0.9949987814945284,0.0,0.0,0.0,0.0,0.0,0.0047186372439082,0.0,0.0019175968963667,0.0,0.0008370556823978,0.0,0.0,0.0,0.0,0.006448967270469,0.0,0.0,5988106.0
BE21,2012,40600.0,1787490.0,69.4,Prov. Antwerpen,BE,15.0,Cfb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014314445032279,0.0,0.0,0.0,0.0,0.0,0.0024794244913606,0.0,0.0,0.0,3872274.0
BE22,2012,28400.0,851558.0,69.1,Prov. Limburg (BE),BE,15.0,Cfb,0.0,0.0020198911119715,0.0,0.9991682594325956,0.0,0.000255473294676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032305069274439,0.0,0.0,0.0,0.0,0.0009768711462829,0.0,3578125.0
BE23,2012,31300.0,1457428.0,73.2,Prov. Oost-Vlaanderen,BE,15.0,Cfb,0.0,0.0,0.0,0.9932828549586196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021409447717674,1810621.0
BE24,2012,37300.0,1096284.0,73.8,Prov. Vlaams-Brabant,BE,15.0,Cfb,0.0,0.0,0.0,0.9898522749881524,0.0,0.0,0.0001871619112191,0.0,0.0,0.0,0.0004533307612555,0.0,0.0,0.0,0.0,0.001331591089718,0.0,0.0,0.0,0.0,0.0,1797397.0
BE25,2012,33100.0,1172795.0,72.4,Prov. West-Vlaanderen,BE,15.0,Cfb,0.0,0.0,0.0,0.992122891938091,0.0,0.0,0.0,0.0,0.0,0.000349895649556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7718261.0
